gene	meanExpression	A.logFC	A.pvalue	A.FDR	B.logFC	B.pvalue	B.FDR
Gene3179	2.4608171898525395	-0.07106591040318262	0.8688941721729392	0.9850675427972233	0.03495700975734955	0.9316008740639034	0.9809889221505337
Gene3180	-2.250495223725664	0.14432181710347325	0.661343911212962	0.9298986378135011	-0.07029871620309809	0.8214804685366615	0.9455346092733212
Gene3181	5.388047465597667	0.11277188283105678	0.7758015705537898	0.9673325562337446	0.49599901802760915	0.18757996429841667	0.5175565062926495
Gene3182	7.196609750433668	0.3767049981301923	0.36805549484303857	0.7871161138644965	0.1172196968809983	0.7667065446338961	0.9225684673530804
Gene3183	6.587190738475056	-1.5152172563062063	1.7065513518308513e-4	0.003941227140486955	-0.5992623250772728	0.10416875357020837	0.3667913858105929
Gene3184	4.380900989368675	0.13357781189662793	0.7690901057853452	0.964504217519634	-1.227164669128487	0.005300980818518673	0.042509870236717505
Gene3185	2.5626783731177802	-0.46909946548934073	0.32444548038695464	0.7571998108599416	0.32911080428610573	0.4643726981811387	0.7770869101234521
Gene3186	6.548696311916303	0.12786148948954154	0.7779983567609472	0.968197096783855	-0.12625743598244396	0.7685533792859452	0.9236310290661521
Gene3187	2.7477804033922077	-0.2704626141710354	0.5603919309269014	0.8967965383507346	0.49383203882496457	0.26236102334489475	0.6180544652428834
Gene3188	4.7952624796955465	0.15608209665303943	0.7246606877917532	0.9518727016836374	0.34676191875572376	0.408877109045757	0.7393799440248771
Gene3189	5.476147125891665	-0.5509316481012325	0.16912422601399899	0.5940086803386668	-0.1828114426898787	0.6279638397889284	0.8718723574733662
Gene3190	4.402924285628541	-0.028118978062004304	0.954046142179596	0.9951820304007888	0.09052225828895633	0.8445488709548499	0.9545877996835905
Gene3191	8.278351409287108	0.20223148659994167	0.6886543374801415	0.9401585529283311	-1.9687900439580435	8.058933134069031e-5	0.0014697756855093966
Gene3192	2.996729525394109	-0.7792363759044946	0.090120044741532	0.44461611300538456	-0.7593427327840782	0.08101144811007728	0.313145214217538
Gene3193	3.097555123800426	-3.9446982896412903	1.903670918585516e-15	3.172784864309193e-12	-1.3209824912688872	9.568352376752143e-4	0.010503131039244943
Gene3194	4.885244298090744	-0.5793112435864219	0.19595743492690873	0.6293912042401684	-0.20927687642882556	0.6200117778601392	0.8695993006622517
Gene3195	5.266310570319935	0.17220427791062917	0.691117278061895	0.9412367333772592	-3.9166954524705773	2.696617496447489e-15	2.451470451315899e-12
Gene3196	0.24049777600363736	-0.37895965371888224	0.3556067233090101	0.7776477684346447	0.03345718847104705	0.9311332206392986	0.9808629733901808
Gene3197	5.51772186057255	0.4091243380602399	0.3644099657166513	0.7845711293113428	0.02146024828750644	0.9597970338692747	0.9871443219737466
Gene3198	-0.4093714432894657	-0.1489148568435679	0.7319273792920896	0.9548895984266687	1.1192034622850273	0.007652432848309882	0.05658453088090802
Gene3199	-0.0373267138101032	0.11406306570745825	0.7682517251054904	0.964504217519634	-1.664732455430677	1.6530446636735337e-5	3.898690244513051e-4
Gene3200	3.8767590338727422	0.09318640187212016	0.8249721282709123	0.9790791932956472	0.35665393096667813	0.37196625867233857	0.7127155751529767
Gene3201	7.790965236164	-0.4398768556945645	0.29346401714903136	0.7366064687475687	0.2520857612187643	0.5236844324776495	0.8109080713497204
Gene3202	7.954896726961679	0.11071957911900966	0.7911281085734978	0.970121574214476	0.04461307090509166	0.9101708293732074	0.9759036680080938
Gene3203	-1.2192378929417598	0.4007842529457344	0.3219225089500292	0.7565508871880777	0.07768935790212146	0.8387387674326119	0.9530621636476944
Gene3204	4.734830982116655	0.09902539884836317	0.818335802240444	0.9783390749975608	0.23019653686585684	0.5727788248553239	0.8421542398825917
Gene3205	-2.624285089366883	0.2221944104348345	0.49245607419339443	0.862091249807246	-0.4004749699253218	0.1925307603435483	0.5246239102159049
Gene3206	1.6853997296630545	0.09999804952308639	0.8200627159657748	0.9783390749975608	-0.07549809486685506	0.8559424036454149	0.9571467679804703
Gene3207	5.1265359868081894	-0.5791312677498274	0.17845352426078387	0.6076047812760772	-0.1732204630142576	0.6690813130979655	0.8868487322499466
Gene3208	3.257146567315179	-0.16914319912138617	0.6879292637811819	0.9400509207176577	0.7779125208759152	0.05327184431486988	0.23792695093733757
Gene3209	-2.4845482354456387	-0.20534365457908335	0.5639793081499785	0.8986285980719863	0.3718882599644762	0.27059747231749043	0.6246479047033482
Gene3210	7.32543914673524	-0.26909130938097653	0.5022503674696287	0.8680649318292586	-0.0825683274416782	0.8275280774431315	0.9467201435111905
Gene3211	6.173971355925406	0.053707364233240996	0.8951208249152903	0.9890837844367849	-0.1787088562155629	0.6430692036179363	0.8795894444328455
Gene3212	5.181345539575128	0.8054039171228644	0.06484609123159252	0.3692185276979946	0.042344163235253085	0.9174734617207441	0.9767606691153424
Gene3213	1.6563503689143715	0.3822517194659992	0.37325002977761046	0.7917777176476445	-0.0032181975091627913	0.9936632167434336	0.9991064609314
Gene3214	4.035560793311909	0.12871405696960864	0.7685657633217258	0.964504217519634	-0.9927360297432839	0.018212818431525262	0.11064895766418749
Gene3215	-2.3274792386986083	0.15606233380991233	0.642360704627395	0.9231973334685184	-0.21924204696677155	0.4907519907213197	0.7911526531054647
Gene3216	5.834154726194065	0.6278615749074468	0.15751486990981559	0.5756840648234776	0.2464405005341904	0.5556981148947553	0.8304709974973491
Gene3217	4.397950081104441	-0.3106633922884414	0.5203787046901873	0.8797944894903408	0.8113359126860535	0.0782818782197635	0.3068835931632941
Gene3218	2.8533023589212974	0.05307530792279677	0.9110762830716403	0.99002930600493	-2.1414825859186677	7.103846666071782e-6	2.0124211518616946e-4
Gene3219	1.418352159511831	0.7829444522028033	0.07791006472503705	0.4088448905866534	1.1461578942731043	0.007031438760081364	0.05314768526138597
Gene3220	-2.781401059190806	-0.17099112627734822	0.5229268467422137	0.8808851956877916	0.08588741091608428	0.7342514254976102	0.9112689472427244
Gene3221	-2.705988260913554	-0.42922749377393166	0.13701850907834381	0.5392306535944267	-0.35332488992970656	0.1950277531953005	0.5279389665239921
Gene3222	-2.3310394424066967	0.23087185986241185	0.5363899009222906	0.8867786530464402	0.13073385797039463	0.7111269670409932	0.9029949520408894
Gene3223	-0.11103577208391723	-0.6864350865824809	0.12719946847877076	0.5218582462845917	-0.4236265509213715	0.3178921224807015	0.6706584862462056
Gene3224	-0.1446991723997644	0.06579851461750147	0.8960163674367205	0.9890911469309236	0.6931997416465021	0.14796141791646836	0.45498590995223975
Gene3225	2.5452794905856955	-0.5928172517095425	0.14087960906493957	0.5464570170122761	0.16440971142348984	0.664181604399184	0.8861479024692985
Gene3226	3.2537592250427436	0.24556574473483594	0.6230391264495763	0.9155271217824452	-0.19354178553696755	0.6820993966455875	0.8926899990532385
Gene3227	-0.8441248023388638	0.0653546076270544	0.8679011680469292	0.9850675427972233	0.2873192382084209	0.4403081020626869	0.7630636971641005
Gene3228	-2.6550293979577737	-0.5571922869947135	0.07320709937117444	0.3946485349788994	-0.4782534412573064	0.10350880005438529	0.3661436153321022
Gene3229	3.482711147663942	1.8486504043259113	3.866943268214743e-5	0.0011176136613337405	2.231525307267086	3.2359359757360936e-7	1.5632540945584993e-5
Gene3230	-2.2370016708286315	0.6063698833051018	0.11292652403567363	0.494957541542533	-0.3664563991046985	0.30917001579743536	0.6643103046786321
Gene3231	3.960354565255456	2.666630592923731	2.462904078319546e-8	2.3234944135090056e-6	0.4015212809086427	0.3319356049732777	0.6822210604241923
Gene3232	6.363403648491093	-0.22523898900405914	0.5755482989758312	0.9019719463655088	-0.9255867069375129	0.016650286580240054	0.10341792906981401
Gene3233	-2.6957239018082713	-0.15895769814196198	0.5713531558944385	0.899595824238796	0.392493863594405	0.14165914065989962	0.44241774298598036
Gene3234	-1.2457274106443206	1.0475060947146302	0.00787818982040215	0.08891862099776693	-0.49964325124641296	0.17378950975118276	0.49654145643195075
Gene3235	-1.3981307907615592	-0.47642101915492646	0.22898251396317926	0.6659506522917437	-0.43880192084349823	0.24141523476800766	0.5921739833624392
Gene3236	2.651841174419879	0.2238217211315409	0.6404756485557715	0.9226491324631647	-0.3855078428572798	0.39583804556731694	0.7314514495600086
Gene3237	4.156093400657558	1.3811591550033848	0.002167424813056635	0.032062497234565605	1.0725668393179713	0.011123535151784866	0.07618859693003333
Gene3238	6.2776578709524955	-0.5532115651423287	0.17504270078089937	0.6022515685007738	-0.09211296438279691	0.8103926224008964	0.9416228494468697
Gene3239	3.9200726756073543	-2.2108544781362314	4.197099653171057e-7	2.639685316459784e-5	0.5000690728917269	0.19428447214888966	0.5271134334965484
Gene3240	2.6774838773091676	0.05255582219774114	0.9050836275872596	0.9897430809379779	-3.3881290357434004	2.3694206882282746e-12	7.180062691600831e-10
Gene3241	1.4079331500413734	-1.7260767941536872	0.039043272078418116	0.2701956545219247	-0.7806266184227033	0.3153835877619272	0.6680936418558824
Gene3242	-2.2144693894422662	0.2314329224982184	0.5211902555740778	0.8797944894903408	0.17381883838487408	0.6103879548050484	0.8652294657463785
Gene3243	-2.1525663320660082	0.4099468099355625	0.27339249752558165	0.7155918119082509	0.9401038435849902	0.008995943082089222	0.06441669583288576
Gene3244	6.682964684694193	0.04891226668058729	0.9033087270371152	0.9896362498829527	1.2680969252358103	0.0012370131686393684	0.013076249139951042
Gene3245	-1.5705942588659259	-0.03832876281973485	0.9185688573626223	0.9910957786055095	-0.36230810402652874	0.30842603515746836	0.6635214662534308
Gene3246	6.11713198450852	0.8733841443453199	0.03598896991661448	0.2565143971248359	1.4238765134102056	4.157163345463623e-4	0.005484384360769951
Gene3247	3.8316495528968435	0.71058234172109	0.15522454622980011	0.5710879870740205	-1.201199736815359	0.012123261143693125	0.0815283197289383
Gene3248	-2.6032308451165265	0.06366512064136928	0.8456617545736766	0.9812918048606266	-0.05950766838595766	0.8474872048356523	0.955022768577476
Gene3249	2.088472034192572	-0.03733247876707305	0.9305872540883436	0.9940141353373317	-1.2051809563969271	0.0037198519545489535	0.03229038154990411
Gene3250	1.6465149317000196	-0.9793193006239812	0.045231522503165554	0.29314013287858426	-0.49420242721762164	0.2814793441702223	0.6359677907144652
Gene3251	-2.713138371591531	0.5579317214503237	0.0496535707816143	0.3107232214118542	-0.04456885063939188	0.8669094196057346	0.9608224472908097
Gene3252	4.492470458576401	0.6972098194129897	0.11118913936014421	0.49342294900906536	2.863391422903109	5.279242295023334e-10	6.68258518357384e-8
Gene3253	3.915051452698844	0.1704621807704802	0.6730250566882975	0.9338491143170493	0.1711068661711523	0.6543458685010823	0.8836659246465253
Gene3254	7.297380027852881	0.46480167329523625	0.2684951775350702	0.7113469098011271	0.28420829476244247	0.47358038343615927	0.783170495370629
Gene3255	-0.5063569919002582	-0.28037839417425126	0.4804515038648478	0.8600354054660044	-1.518656650924261	1.0762253502651598e-4	0.0018477541847522628
Gene3256	6.877377289537513	0.07434117659374083	0.8374260895316301	0.9806970622662413	-0.3848597747890195	0.26316406447093155	0.6186273259777422
Gene3257	-1.3839144332799096	0.2878816787363682	0.5221295519252964	0.8804981468472138	0.7986206280123517	0.06289794001540377	0.26617833269320257
Gene3258	-1.9349303607253157	0.32242209812111877	0.37757912202824695	0.7942524525737812	-0.6858738710992786	0.04923919527105652	0.22597152487864394
Gene3259	4.019834539888717	0.8072340778387941	0.1156632272159214	0.4995648739106237	0.5944133959074563	0.21945665021716113	0.5623066037704366
Gene3260	5.76494056404458	0.4112235370702541	0.3254006542736655	0.7574503125550873	-1.174098863203975	0.0036785264677393387	0.0319775723319449
Gene3261	3.5554020573957814	0.14254981768627295	0.7512862573033168	0.9584758316581627	-0.04655869999105824	0.9128443417584632	0.9761675123781465
Gene3262	-1.3682233525740675	-0.5238152370878503	0.1976042137383377	0.6320418321651927	-0.010544677643224646	0.978023435724648	0.995600778249053
Gene3263	-1.6428413921571028	0.007733134291397813	0.9857041298756426	0.9991932385966981	-1.4705014916567025	5.098755132649404e-4	0.006413528468741389
Gene3264	5.748943794876017	-0.39646642824252315	0.3515977478615744	0.7744089286966206	0.16743560577476105	0.6769263830370345	0.8906725913096608
Gene3265	-0.941676151658127	0.7435063277736705	0.07682059170856015	0.4058140079691503	-0.3082091663845324	0.434809207834136	0.7590631788469882
Gene3266	5.626977240295001	-0.2453300449752177	0.6033698741721369	0.911639030467776	0.09089724471977796	0.8386519908219725	0.9530621636476944
Gene3267	1.5304546193208848	0.5854135424759859	0.23242822015530376	0.6697841986227259	-0.05851745203805664	0.8991890867144903	0.9728422240096736
Gene3268	3.3785334653537356	-0.8306954824170253	0.060140472283776225	0.35217444803553893	0.9303723748921574	0.02665299744778351	0.14620404524291558
Gene3269	-2.7679374016910843	0.19061545134316188	0.48015331714877385	0.8600354054660044	-0.19971392722988718	0.4343865322239273	0.7590631788469882
Gene3270	-0.7876333155030659	-0.1712391411684452	0.6501072466064837	0.9261545469070769	0.32768893673617433	0.3597173060945118	0.7033513373994128
Gene3271	1.5875780523870344	0.45941455575041396	0.3469796828132896	0.7708206681663549	0.7275589024834737	0.11705838090910584	0.39373824725565365
Gene3272	6.193996688109638	-0.018812374124362114	0.9647254248263852	0.9951820304007888	-0.24685023834557665	0.5400420992889527	0.8206324867844816
Gene3273	-0.10530631575336766	-1.0532813003401789	0.019009814458525048	0.16602458042379956	-1.4677037090400402	6.876772704346542e-4	0.008118976038189542
Gene3274	14.465396897144286	-2.5609988150729546	4.6941447327083146e-8	3.9914510396051896e-6	-1.2197897853400226	0.0033929578678382004	0.029893901919279296
Gene3275	2.724638042943155	0.012476348530821512	0.978562689619575	0.9979126676527451	0.6945397604169634	0.11640714852047274	0.3926042108616281
Gene3276	8.22298300654451	0.1623194479706531	0.7065448449065208	0.9464766844025732	-0.3240195123614356	0.42758619938115305	0.7538543712643742
Gene3277	-1.8337238836976861	0.12336874987741167	0.737168398979034	0.9562842981086027	-0.3870915318143203	0.26720362094812394	0.6212000633244148
Gene3278	-2.4797151127249597	-0.11828081348452381	0.7094110778875005	0.9482837560319481	-0.11392721584921493	0.7043891754257486	0.9024275128462255
Gene3279	5.131301354899375	0.5337212104666735	0.19197752886021466	0.6249268517585113	0.15297031422247953	0.6913312710971429	0.8965520309909776
Gene3280	4.545372871124037	-0.18695691532799674	0.6501521175168494	0.9261545469070769	-0.24723558482811853	0.5263119985495915	0.8128370633970526
Gene3281	2.609560031995533	0.6873606020942258	0.0822573112054722	0.4226994409325395	0.7153198568535774	0.05637014412354415	0.2479988742786808
Gene3282	1.727462370213454	-0.2599055368783614	0.5149559530152124	0.8767989429776322	-0.16373239571143053	0.6643660154952244	0.8861479024692985
Gene3283	4.2950650653111815	0.13122205336522205	0.7615360294426352	0.9623859843834642	0.07188925563280203	0.86047731537949	0.9587610293044974
Gene3284	3.41742987979041	0.2243753247154429	0.6096808741081166	0.9121091343291992	-1.5154982235553829	4.333335766742869e-4	0.005649720686757326
Gene3285	0.18575443769357117	0.3889384406776442	0.4050320153517236	0.8113089493660446	-0.471217379711308	0.28686761626888746	0.6414787538280466
Gene3286	5.907387187080158	0.5092287862331837	0.22990479061387967	0.6667878677999015	0.3558437392456619	0.3742736802482377	0.7142627485653391
Gene3287	1.6009488916787626	-0.15145431780012994	0.7219745816861642	0.9505919442872472	-0.24265001491134736	0.547049744001417	0.823870014829018
Gene3288	6.923775177237949	-4.125122803362274	1.7613365841402145e-13	8.806682920701072e-11	1.4527995369236284	0.0016956063854120615	0.017095655154818454
